time_penalty_cost_obj
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.043449938829637505
9.964324502936083
19.059108076384675
52.926381688301284
55.55474385687025
94.42230014851106
42.57695296056086
78.66484452137624
27.916651403135422
0.34613247042983275
0.0
0.0
0.0
0.0
0.0
0.0
