time_rt_profit_obj
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
17.49641422425564
74.09107405787617
205.63174715829334
199.94024695671447
401.3491115300208
306.6624059540986
426.87781414238714
225.1618256567925
141.10361963702087
56.496084827546404
0.6989327771107554
0.0
0.0
0.0
0.0
0.0
