time_system_profit_obj
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
17.597797414858128
259.01603878105584
886.9016145448594
1609.8061309618706
2688.9057019898296
2704.027868443106
2169.0706734117816
1425.9129498674952
552.9874916963108
57.853349972677705
0.6989327771107554
0.0
0.0
0.0
0.0
0.0
