time_da_profit_obj
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.144833129432125
194.88928922611578
700.3289754629507
1462.7922656934575
2343.111334316679
2491.7877626375184
1784.7698122299555
1279.415968732079
439.8005234624254
1.7033976155611292
0.0
0.0
0.0
0.0
0.0
0.0
